epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,1.63478189965953,1.4663773596971885,0.39080459770114945,0.07816091924905777,0.20000000298023224,0.11239669471979141,0.21962571418148347,0.20000000298023224,-0.13944742698659884
2,1.6058247866837874,0.9046977813216461,0.7011494252873564,0.5660098791122437,0.5520062446594238,0.5440384745597839,0.6742169610385237,0.5520062446594238,-0.49971775875158286
3,1.5831804016362065,0.6481979999734068,0.7701149425287356,0.61667400598526,0.6501531600952148,0.6221858263015747,0.7433768086049749,0.6501531600952148,-0.501489575283936
4,1.404415540073229,0.6345343225389376,0.7931034482758621,0.7539542317390442,0.7638189792633057,0.7328308820724487,0.7871425234038254,0.7638189792633057,-0.4185300548726144
5,1.213650309521219,0.5485067060966601,0.8103448275862069,0.790066659450531,0.8309304118156433,0.7633307576179504,0.8193613688151041,0.8309304118156433,-0.47255580795967
6,1.1496875752573428,0.3426461072488763,0.8793103448275862,0.8362504839897156,0.8891380429267883,0.8408488035202026,0.8817773577810704,0.8891380429267883,-0.6530989089320745
7,1.09358535123908,0.26985869325440504,0.8908045977011494,0.8524486422538757,0.8887689709663391,0.8547652959823608,0.8914756336431394,0.8887689709663391,-0.6945680522847212
8,1.053064377411552,0.265143686327441,0.9080459770114943,0.8804848790168762,0.9162424802780151,0.8848980069160461,0.9090729636707525,0.9162424802780151,-0.6805719561662631
9,1.0484806817510854,0.2450064216986641,0.9080459770114943,0.8965314030647278,0.9116285443305969,0.8985224962234497,0.9069468180338541,0.9116285443305969,-0.6830688685458945
10,1.02106251405633,0.2817785950944941,0.896551724137931,0.8622349500656128,0.9046056866645813,0.8687371015548706,0.8988828110968929,0.9046056866645813,-0.657306709642597
11,0.9968005755673284,0.29798499582035615,0.8908045977011494,0.8596190214157104,0.9000792503356934,0.858056366443634,0.8938807344984734,0.9000792503356934,-0.6329465334528015
12,0.9957450161809507,0.2644207738018755,0.9080459770114943,0.8703963160514832,0.9123241305351257,0.8735251426696777,0.911218402029454,0.9123241305351257,-0.6656278085446674
13,0.9659352509871774,0.27078851496522455,0.9137931034482759,0.8895757794380188,0.9242424964904785,0.8934086561203003,0.9151869149043642,0.9242424964904785,-0.6485299459346261
14,0.9644267455391262,0.27546158578011326,0.896551724137931,0.8658179044723511,0.9041608572006226,0.8609053492546082,0.9015543269014906,0.9041608572006226,-0.655489866993437
15,0.9478994322859723,,,,,,,,
16,0.9457156424937041,,,,,,,,
17,0.9381924323413683,,,,,,,,
18,0.9280752902445586,,,,,,,,
19,0.934759399165278,,,,,,,,
20,0.9390853047370911,,,,,,,,
21,0.9395280221234197,,,,,,,,
22,0.9309315292731576,,,,,,,,
23,0.9303011868311011,,,,,,,,
24,0.930048582346543,,,,,,,,
25,0.9308040919511215,,,,,,,,
26,0.9193184608998506,,,,,,,,
27,0.9171839511912802,,,,,,,,
28,0.9309514527735503,,,,,,,,
