epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,2.018382729291916,1.5867581340568155,0.660556464811784,0.6759366393089294,0.6891183257102966,0.639710009098053,0.6744095872545008,0.6891183257102966,-0.43162459523510055
2,1.5736357522010804,0.7063901026978625,0.8494271685761048,0.8400561809539795,0.8587156534194946,0.8349276781082153,0.8561354017491817,0.8587156534194946,-0.8672456495032179
3,1.4572335541248322,0.5301270375275182,0.8870703764320785,0.8789606690406799,0.8949523568153381,0.8812628388404846,0.8896012875920621,0.8949523568153381,-0.927106516597314
4,1.423266396522522,0.3987555066541252,0.9106382978723404,0.90794837474823,0.9167777299880981,0.9116970896720886,0.9108915488185352,0.9167777299880981,-1.024510889868397
5,1.4040734016895293,0.370377851390385,0.9243862520458265,0.9223416447639465,0.9285960793495178,0.9245109558105469,0.9243882499232815,0.9285960793495178,-1.0336955502991443
6,1.3870474541187285,0.3869593780042692,0.9322422258592471,0.9316113591194153,0.9374561309814453,0.9341095685958862,0.9322272018207856,0.9374561309814453,-1.0000880761144593
7,1.381164506673813,0.3851903766107863,0.9322422258592471,0.9316966533660889,0.93782639503479,0.9343453645706177,0.9323165469005729,0.93782639503479,-0.9959741300630267
8,1.3714993810653686,0.35714719302309433,0.9312602291325696,0.9327970147132874,0.9358561038970947,0.9340388178825378,0.9314156639985679,0.9358561038970947,-1.0143521880422743
9,1.369388337135315,0.3714574646711717,0.9364975450081833,0.9378376007080078,0.9409487843513489,0.9391005635261536,0.936483400035802,0.9409487843513489,-0.9979308724641434
10,1.3645211994647979,0.3719969473666692,0.9378068739770867,0.9399336576461792,0.9420100450515747,0.9403281807899475,0.9377904114668576,0.9420100450515747,-0.9925242520981287
11,1.3633574318885804,0.34030190119456,0.9436988543371522,0.9452502131462097,0.9473541975021362,0.9459316730499268,0.9437337772350655,0.9473541975021362,-1.0230555306940203
12,1.3591543626785278,0.3328853855703583,0.9423895253682488,0.9438168406486511,0.9465205669403076,0.9448330998420715,0.942391603160802,0.9465205669403076,-1.0262689771081694
13,1.359013112783432,0.3037412285642415,0.9450081833060556,0.9441284537315369,0.9495642781257629,0.9465998411178589,0.9450505383081015,0.9495642781257629,-1.0552718842191904
14,1.3566690909862518,0.3176471018889361,0.9450081833060556,0.9458839893341064,0.9492364525794983,0.9472867250442505,0.9450837829889526,0.9492364525794983,-1.0390219890973156
15,1.3553135550022126,0.31655890263938846,0.9446808510638298,0.9451123476028442,0.949039876461029,0.9468213319778442,0.9447833022197217,0.949039876461029,-1.0387546523628242
16,1.3558820819854736,0.31044342501155475,0.9469721767594108,0.9481972455978394,0.9507958292961121,0.9493281245231628,0.9469860819864976,0.9507958292961121,-1.0454386569739187
17,1.3530431234836577,0.30731508810999697,0.9469721767594108,0.947503387928009,0.9507972002029419,0.9488937854766846,0.9470100565159575,0.9507972002029419,-1.0457280353736609
18,1.3561154341697692,0.3059748131195167,0.9463175122749591,0.9469439387321472,0.9502227306365967,0.9483519792556763,0.9463561911824877,0.9502227306365967,-1.0501406210502524
