epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,1.1365780731042225,1.1218642791112263,0.44666666666666666,0.30158731341362,0.5057927966117859,0.3706662654876709,0.3371685791015625,0.5057927966117859,-0.014713793992996216
2,1.0833576619625092,1.0580025792121888,0.4266666666666667,0.29870522022247314,0.40217065811157227,0.3201465308666229,0.32177289326985675,0.40217065811157227,-0.02535508275032039
3,1.0630997220675151,1.035395125548045,0.3933333333333333,0.13199104368686676,0.3333333432674408,0.18910254538059235,0.22314102172851563,0.3333333432674408,-0.027704596519470215
4,1.0477400372425716,1.0274649779001872,0.46,0.30312517285346985,0.4985104501247406,0.3769620954990387,0.3470545959472656,0.4985104501247406,-0.020275059342384383
5,0.9816746115684509,0.9776316165924073,0.52,0.5438129901885986,0.570422351360321,0.49642443656921387,0.47714711507161456,0.570422351360321,-0.004042994976043657
6,0.9048186639944712,0.9197576443354288,0.5,0.4979458749294281,0.5455371737480164,0.42150914669036865,0.3887052408854167,0.5455371737480164,0.014938980340957642
7,0.8492732296387354,0.8666114012400309,0.5133333333333333,0.6720272898674011,0.5698893070220947,0.43986964225769043,0.4074812316894531,0.5698893070220947,0.01733817160129547
8,0.7794172366460165,0.7897875388463338,0.6466666666666666,0.6995620131492615,0.6865696907043457,0.6414243578910828,0.6353120930989583,0.6865696907043457,0.010370302200317316
9,0.7342865665753683,0.7235335350036621,0.68,0.7191998362541199,0.7148182988166809,0.6781434416770935,0.6742380777994792,0.7148182988166809,-0.010753031571706151
10,0.7356215566396713,0.6874757130940755,0.6866666666666666,0.7311577796936035,0.7217471599578857,0.683788001537323,0.6781390380859375,0.7217471599578857,-0.04814584354559581
11,0.6557637949784597,0.6875877300898234,0.7333333333333333,0.7696458697319031,0.7637779116630554,0.7333119511604309,0.7334004720052083,0.7637779116630554,0.03182393511136372
12,0.607181042432785,0.6868651628494262,0.7466666666666667,0.7792207598686218,0.774437665939331,0.7470464110374451,0.7488912963867187,0.774437665939331,0.07968412041664119
13,0.5974148114522299,0.558070166905721,0.8066666666666666,0.8178196549415588,0.8252851366996765,0.8044931292533875,0.8063341267903645,0.8252851366996765,-0.03934464454650888
14,0.54725631326437,0.5644763032595317,0.78,0.7957620024681091,0.803325891494751,0.7794656157493591,0.7806824747721354,0.803325891494751,0.017219989995161722
15,0.561424101392428,0.4942473769187927,0.8133333333333334,0.8280062079429626,0.8315744400024414,0.8114041686058044,0.8147956339518229,0.8315744400024414,-0.06717672447363532
16,0.5667772044738134,0.5106381356716156,0.8133333333333334,0.8345399498939514,0.8315744400024414,0.8114678859710693,0.8167867024739583,0.8315744400024414,-0.05613906880219777
17,0.5343510409196218,0.4234745383262634,0.8333333333333334,0.843204915523529,0.8485236167907715,0.8308345675468445,0.8325587463378906,0.8485236167907715,-0.1108765025933584
18,0.5655604153871536,0.4603965918223063,0.8133333333333334,0.8263453841209412,0.8328536152839661,0.8123040199279785,0.8155204264322916,0.8328536152839661,-0.10516382356484733
19,0.5438639124234518,0.40765769183635714,0.84,0.8527083992958069,0.8548129200935364,0.8376188278198242,0.8409381103515625,0.8548129200935364,-0.13620622058709464
20,0.5278807009259859,0.37876617511113486,0.8533333333333334,0.8581499457359314,0.8673915863037109,0.8534808158874512,0.8525140380859375,0.8673915863037109,-0.14911452581485107
21,0.5387522851427397,0.33628159761428833,0.88,0.8772687315940857,0.8900661468505859,0.8801660537719727,0.8799684651692709,0.8900661468505859,-0.20247068752845132
22,0.5182752112547556,0.3446009337902069,0.8866666666666667,0.8868803381919861,0.8994776606559753,0.8858034610748291,0.887903340657552,0.8994776606559753,-0.17367427746454872
23,0.5220780322949091,0.3326549788316091,0.8866666666666667,0.8869476318359375,0.8988380432128906,0.8854978084564209,0.8879783121744792,0.8988380432128906,-0.18942305346330002
24,0.5215278764565786,0.31463451782862345,0.8933333333333333,0.8919753432273865,0.9051273465156555,0.8931892514228821,0.8938067626953125,0.9051273465156555,-0.20689335862795516
25,0.5067164053519567,0.3129776100317637,0.9,0.898038923740387,0.9107770919799805,0.8999152183532715,0.9002878824869792,0.9107770919799805,-0.193738795320193
26,0.5175829728444418,0.32368354002634686,0.8933333333333333,0.8923338055610657,0.9057669639587402,0.8926715850830078,0.8941908772786459,0.9057669639587402,-0.1938994328180949
27,0.5186984638373057,0.332764196395874,0.8933333333333333,0.8923338055610657,0.9057669639587402,0.8926715850830078,0.8941908772786459,0.9057669639587402,-0.18593426744143166
28,0.5204487666487694,0.3345807353655497,0.8933333333333333,0.8923338055610657,0.9057669639587402,0.8926715850830078,0.8941908772786459,0.9057669639587402,-0.18586803128321966
29,0.5113393813371658,0.3301225940386454,0.8933333333333333,0.8923338055610657,0.9057669639587402,0.8926715850830078,0.8941908772786459,0.9057669639587402,-0.18121678729852042
30,0.5059880912303925,0.3296990772088369,0.8866666666666667,0.8868803381919861,0.8994776606559753,0.8858034610748291,0.887903340657552,0.8994776606559753,-0.17628901402155556
