epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,1.105329732100169,1.1042077859242758,0.38666666666666666,0.28276118636131287,0.3896060883998871,0.28881850838661194,0.27224934895833336,0.3896060883998871,-0.0011219461758931182
2,1.0908381740252178,1.0913094321886698,0.47333333333333333,0.3340480327606201,0.4791852533817291,0.3891105651855469,0.37378463745117185,0.4791852533817291,0.0004712581634520596
3,1.0857024391492207,1.0889493624369304,0.3933333333333333,0.13111111521720886,0.3333333432674408,0.1881977766752243,0.2220733642578125,0.3333333432674408,0.003246923287709702
4,1.084417720635732,1.0264814416567485,0.4866666666666667,0.3267267048358917,0.43481507897377014,0.372767835855484,0.41799107869466146,0.43481507897377014,-0.05793627897898346
5,1.0614137053489685,1.036985190709432,0.4666666666666667,0.3095238208770752,0.5147302150726318,0.3856864869594574,0.3532720947265625,0.5147302150726318,-0.024428514639536436
6,1.0274358491102855,1.0086351712544759,0.5,0.5544435977935791,0.5548281073570251,0.43001317977905273,0.3987455240885417,0.5548281073570251,-0.018800677855809633
7,0.9644884963830312,0.9520537853240967,0.5533333333333333,0.5728335976600647,0.5800133347511292,0.5433090329170227,0.5337043762207031,0.5800133347511292,-0.012434711058934567
8,0.8594178656737009,0.9359734296798706,0.5533333333333333,0.5956346988677979,0.6005896329879761,0.532078206539154,0.5164666239420573,0.6005896329879761,0.0765555640061697
9,0.881251186132431,0.9294533650080363,0.54,0.584149956703186,0.5910574793815613,0.5273321270942688,0.5130531311035156,0.5910574793815613,0.048202178875605295
10,0.84806756178538,0.8695513963699341,0.5533333333333333,0.6314077973365784,0.6031480431556702,0.5144261717796326,0.4936305236816406,0.6031480431556702,0.02148383458455405
11,0.8055862883726755,0.7947967807451884,0.6466666666666666,0.6577155590057373,0.6833717823028564,0.646307647228241,0.6355073547363281,0.6833717823028564,-0.010789507627487094
12,0.7974172433217367,0.8068431337674459,0.6066666666666667,0.6405342817306519,0.6481942534446716,0.603216826915741,0.5946149698893229,0.6481942534446716,0.009425890445709184
13,0.762024313211441,0.7895477175712585,0.6066666666666667,0.6686573624610901,0.653311014175415,0.5899245142936707,0.5758685302734375,0.653311014175415,0.027523404359817483
14,0.7505631744861603,0.7700622002283732,0.6266666666666667,0.6802671551704407,0.6702601313591003,0.6155441403388977,0.6021776326497396,0.6702601313591003,0.01949902574221296
15,0.7516846855481466,0.7592430154482523,0.6733333333333333,0.7177419662475586,0.7091686129570007,0.6708810329437256,0.6662114969889323,0.7091686129570007,0.0075583299001057425
16,0.7307957212130228,0.748685606320699,0.6933333333333334,0.723383903503418,0.7254781723022461,0.6927350163459778,0.6898119608561198,0.7254781723022461,0.017889885107676196
17,0.7024502058823904,0.7509403944015502,0.6866666666666666,0.718744695186615,0.7191888689994812,0.686099112033844,0.6834555053710938,0.7191888689994812,0.04849018851915987
18,0.7261451482772827,0.7710403045018513,0.66,0.7128378748893738,0.6990725994110107,0.6581227779388428,0.6543683878580729,0.6990725994110107,0.04489515622456863
19,0.6770213743050894,0.784315840403239,0.6333333333333333,0.6981074810028076,0.6764737963676453,0.6291029453277588,0.62340087890625,0.6764737963676453,0.10729446609814963
20,0.6959497133890787,0.7859500090281168,0.6333333333333333,0.6981074810028076,0.6764737963676453,0.6291029453277588,0.62340087890625,0.6764737963676453,0.09000029563903811
21,0.7267974515755972,0.7811484336853027,0.6333333333333333,0.6981074810028076,0.6764737963676453,0.6291029453277588,0.62340087890625,0.6764737963676453,0.05435098210970557
22,0.6874904334545135,0.77777099609375,0.6333333333333333,0.6981074810028076,0.6764737963676453,0.6291029453277588,0.62340087890625,0.6764737963676453,0.09028056263923645
