epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,1.6492340962092082,1.4966456149075482,0.3581081081081081,0.0716216191649437,0.20000000298023224,0.1054726392030716,0.18885303188014674,0.20000000298023224,-0.15258848130166003
2,1.6068995396296184,1.7371999250875938,0.18243243243243243,0.06794799864292145,0.3499999940395355,0.11256039142608643,0.06458088513967153,0.3499999940395355,0.1303003854579754
3,1.606339951356252,1.582082748413086,0.21621621621621623,0.14406433701515198,0.2963162660598755,0.13873863220214844,0.18627397434131518,0.2963162660598755,-0.024257202943166023
4,1.6005844672520955,1.5457245272559088,0.2972972972972973,0.09641025960445404,0.22380952537059784,0.12611806392669678,0.15712178720010295,0.22380952537059784,-0.05485993999618666
5,1.592974861462911,1.4319011134070319,0.43243243243243246,0.44790372252464294,0.4141060411930084,0.32965904474258423,0.3672447462339659,0.4141060411930084,-0.16107374805587904
6,1.5607627232869465,1.3758831249701011,0.36486486486486486,0.33318501710891724,0.3500898480415344,0.278604120016098,0.3341963999980205,0.3500898480415344,-0.18487959831684542
7,1.4772279461224873,1.2969937936679736,0.4797297297297297,0.4013833999633789,0.3785489499568939,0.30885571241378784,0.395697207064242,0.3785489499568939,-0.18023415245451369
8,1.3921907941500347,1.2194944297945178,0.581081081081081,0.5357342958450317,0.45671606063842773,0.41069310903549194,0.5381808925319362,0.45671606063842773,-0.17269636435551683
9,1.349337637424469,1.1434813608994354,0.5540540540540541,0.518770694732666,0.5327044129371643,0.47701603174209595,0.5355061711491765,0.5327044129371643,-0.20585627652503358
10,1.2888813018798828,1.1524244401905988,0.5878378378378378,0.5613786578178406,0.5339173078536987,0.48508962988853455,0.5402024243329022,0.5339173078536987,-0.13645686168928406
11,1.2079113920529683,1.0333369019869212,0.6486486486486487,0.6913160681724548,0.6069406867027283,0.5981552004814148,0.6139082522005648,0.6069406867027283,-0.17457449006604708
12,1.1801784833272297,0.9191865179989789,0.6283783783783784,0.5966473817825317,0.5924528241157532,0.5266461968421936,0.6008494609111065,0.5924528241157532,-0.26099196532825086
13,1.1443549195925395,0.8017547839396709,0.722972972972973,0.6476960778236389,0.6759883165359497,0.6396620869636536,0.7137870273074588,0.6759883165359497,-0.3426001356528686
14,1.1287410457928975,0.7248721001921473,0.7432432432432432,0.6780022978782654,0.6924527883529663,0.6737861037254333,0.7387826249406144,0.6924527883529663,-0.40386894560075015
15,1.1135093569755554,0.7848119220218143,0.7027027027027027,0.6535557508468628,0.6674528121948242,0.6254908442497253,0.6877812050484322,0.6674528121948242,-0.32869743495374115
16,1.1234724521636963,0.7365872344455203,0.7094594594594594,0.6614152193069458,0.672214686870575,0.6308349370956421,0.7028621982883763,0.672214686870575,-0.38688521771817597
17,1.1305447022120159,0.6761711175377304,0.7635135135135135,0.7030976414680481,0.7138813734054565,0.6972618103027344,0.7609713786357158,0.7138813734054565,-0.45437358467428546
18,1.0953488945960999,0.7110015838532835,0.7567567567567568,0.6991338133811951,0.7176550030708313,0.6836138963699341,0.7463951626339475,0.7176550030708313,-0.38434731074281636
19,1.0911911328633626,0.678461413125734,0.777027027027027,0.7207210063934326,0.736702561378479,0.7120611071586609,0.7653701369826859,0.736702561378479,-0.4127297197376285
20,1.0870312253634136,0.6597097942958007,0.7635135135135135,0.704737663269043,0.718643307685852,0.6998472809791565,0.7585664182095915,0.718643307685852,-0.4273214310676129
21,1.0986647407213848,0.6446614764832161,0.7837837837837838,0.7406164407730103,0.7555481195449829,0.7298911809921265,0.7833763328758446,0.7555481195449829,-0.4540032642381686
22,1.074444591999054,0.6393046008573996,0.7635135135135135,0.7190835475921631,0.7341195344924927,0.7088620662689209,0.7612342318973025,0.7341195344924927,-0.43513999114165436
23,1.0852702657381694,0.6403182140878729,0.777027027027027,0.7292364239692688,0.7474168539047241,0.7215222716331482,0.7728139000969965,0.7474168539047241,-0.4449520516502965
24,1.0814119577407837,0.643760813249124,0.777027027027027,0.7292364239692688,0.7474168539047241,0.7215222716331482,0.7728139000969965,0.7474168539047241,-0.43765114449165965
25,1.0775970816612244,0.6445602379940651,0.7702702702702703,0.7104085683822632,0.722416877746582,0.7021030187606812,0.765729130925359,0.722416877746582,-0.4330368436671592
