epoch,train_loss,val_loss,val_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,balanced_accuracy,generalization_gap
1,1.3856764568222895,1.2505847205940914,0.7311608961303462,0.5691103339195251,0.646531343460083,0.5957562327384949,0.6718743784607306,0.646531343460083,-0.13509173622819803
2,1.266364918814765,0.9867014305897497,0.725050916496945,0.8325501084327698,0.6621396541595459,0.6263662576675415,0.6677166536723523,0.6621396541595459,-0.2796634882250153
3,1.0531265371375613,0.5602994665594547,0.9613034623217923,0.9545846581459045,0.9615901112556458,0.9577288031578064,0.9612404382398804,0.9615901112556458,-0.4928270705781066
4,0.9082955320676168,0.21693792867108178,0.9531568228105907,0.9554557800292969,0.9487804770469666,0.9485416412353516,0.9514773615508847,0.9487804770469666,-0.6913576033965351
5,0.8026010261641608,0.048537772410130034,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7540632537540308
6,0.7728188667032454,0.03142485777783334,0.9938900203665988,0.991779625415802,0.9931818246841431,0.9923970103263855,0.9938754141937691,0.9931818246841431,-0.7413940089254121
7,0.7672527167532179,0.020768458541845922,0.9938900203665988,0.991779625415802,0.9931818246841431,0.9923970103263855,0.9938754141937691,0.9931818246841431,-0.746484258211372
8,0.7610553569263883,0.017869022990355057,0.9938900203665988,0.991779625415802,0.9931818246841431,0.9923970103263855,0.9938754141937691,0.9931818246841431,-0.7431863339360332
9,0.7602405912346311,0.012168733049009816,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7480718581856213
10,0.7578369213475121,0.020356359791789843,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7374805615557223
11,0.756507158279419,0.008393753379379277,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7481134049000396
12,0.755849560101827,0.005317298893600061,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7505322612082269
13,0.7562052806218466,0.013850848521316518,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.74235443210053
14,0.7553962734010484,0.008237448336534756,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7471588250645137
15,0.7566148009565141,0.013307607594807152,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7433071933617069
16,0.7556135588222079,0.022802701073881316,0.9938900203665988,0.991779625415802,0.9931818246841431,0.9923970103263855,0.9938754141937691,0.9931818246841431,-0.7328108577483267
17,0.7551908128791385,0.022148817705680782,0.9959266802443992,0.9947916865348816,0.9954545497894287,0.9950748085975647,0.9959294771711112,0.9954545497894287,-0.7330419951734577
